"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","           94:54","","           00:26","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","           95:00","","           00:06","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","           95:26","","           00:25","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","           95:40","","           00:13","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","           95:42","","           00:02","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","           95:49","","           00:07","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","           142.6","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV1B","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","           95:58","","           00:08","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","           91:39","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","TIME","           91:55","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
